Timestamp,Temperature (°C),Humidity (%),Pressure (hPa)

2025-04-15 13:48:53,24.07,30.79,1004.33,Clean
2025-04-15 14:04:01,23.82,31.21,1004.3,Clean
2025-04-15 15:40:31,24.08,30.91,1004.01,Clean
2025-04-19 11:15:44,17.66,73.53,0,Clean
2025-04-19 11:17:45,17.66,74.05,1006.36,Clean
2025-04-19 11:18:59,17.66,74.8,1006.41,Clean
2025-04-19 11:22:00,17.74,76.01,1006.46,Pollution Detected
2025-04-19 12:53:54,17.87,74.64,1006.84,Clean
